transaction_id,date,sender_name,sender_phone,receiver_name,amount_kes,transaction_type,status
TXN0115389,02/01/2023,Ndinda Ndinda,+254790804788,Mulwa Rotich,438047.5,Sale,Pending
TXN0103282,2023-01-29,Ogola Otieno,0773850855,Kipchoge Wambui,363742.43,sale,Failed
TXN0104625,11-Apr-23,Ochieng Kamau,+254772277819,Auma Rotich,46190.14,Transfer,Completed
TXN0127961,03/04/2024,Syombua Akinyi,+254777759765,Kimani Wambui,181465.66,Transfer,Completed
TXN0117964,4-Jan-24,Rotich Ndinda,0140959738,Ogola Otieno,382626.19,Sale,Reversed
TXN0116460,2024-02-18,Ochieng Rotich,716782686,Muthiani Kibet,199994.19,refund,Failed
TXN0105255,2023-09-01,Ochieng Odhiambo,+254724461362,Cherono Rotich,114072.99,refund,Reversed
TXN0106639,24/02/2024,Awino Gitau,+254748688256,Wanjiku Gitau,50219.67,Sale,Failed
TXN0122616,2023-01-03,Odero Kamau,0727476605,Ndinda Wambui,338361.16,refund,Completed
TXN0100104,07/10/2023,Onyango Rotich,0161894582,Akoth Mwangi,223316.64,Refund,Failed
TXN0107762,2-Apr-23,Njeri Chebet,0783900435,Musyoka Chebet,121773.12,Refund,Pending
TXN0106734,2023-11-30,Njoroge Koech,775551689,Akoth Akinyi,58276.39,Refund,Completed
TXN0124595,2024-04-14,Chepkoech Otieno,786533751,Koech Ogola,184979.54,SALE,Completed
TXN0119846,2023-12-12,Kiplangat Kamau,743562153,Chebet Odhiambo,209987.91,refund,Pending
TXN0112537,2024-01-23,Akoth Gitau,767308193,Odero Musyoka,320572.66,refund,Failed
TXN0125514,05/08/2023,Nzula Kamau,0773866718,Cherono Chebet,178993.96,Transfer,Failed
TXN0109671,17/03/2023,Njeri Wambui,788688464,Wambui Mwangi,344543.47,Transfer,Completed
TXN0111490,05/09/2023,Kimani Owino,0172035411,Koech Koech,76348.5,Transfer,Reversed
TXN0128595,2023-05-21,Wairimu Rotich,0778453678,Chebet Odhiambo,408549.62,Sale,Failed
TXN0105308,2024-05-28,Nyambura Wambui,0147334460,Wairimu Rotich,151289.93,TRANSFER,Reversed
TXN0108319,2024-06-22,Mulwa Koech,0784440808,Kamau Kamau,44589.31,sale,Reversed
TXN0125383,2-Jun-24,Mwangi Mutua,0170115447,Owino Musyoka,146310.05,Transfer,Pending
TXN0112022,29/07/2023,Mwende Chebet,0733272329,Musyoka Mutua,220699.76,Sale,Completed
TXN0126828,31/10/2023,Mwende Chebet,0151761933,Jelimo Rotich,141307.41,Refund,Completed
TXN0104918,2023-11-16,Wachira Kariuki,0139249178,Cherono Musyoka,241896.53,Sale,Failed
TXN0129073,2023-08-23,Akinyi Mutua,0768274259,Akinyi Otieno,358969.62,SALE,Failed
TXN0108284,2023-06-22,Musyoka Kariuki,0162545690,Akinyi Mutua,160852.49,Transfer,Reversed
TXN0100754,17/12/2023,Odhiambo Kariuki,+254716797309,Bett Akinyi,273648.04,Refund,Failed
TXN0123331,2023-12-16,Muthiani Rotich,769693553,Kiprotich Kamau,269260.91,SALE,Reversed
TXN0112809,27-May-24,Mwangi Gitau,0775788375,Odero Mutua,5929.74,Refund,Pending
TXN0101158,2023-05-12,Jelimo Kariuki,0756743416,Mumo Kibet,336936.08,TRANSFER,Pending
TXN0123212,2024-06-24,Jelimo Kariuki,0124520900,Muthiani Owino,344008.33,Refund,Pending
TXN0120148,2024-05-25,Wambui Otieno,+254756561220,Awino Wambui,157041.14,SALE,Completed
TXN0125902,2023-10-24,Cherono Musyoka,756445959,Auma Kariuki,34879.93,sale,Reversed
TXN0113573,2024-04-13,Kimani Chebet,+254736575561,Cherono Ndinda,258889.91,Refund,Pending
TXN0103327,2024-06-11,Mwende Kariuki,0169215610,Kamau Kibet,360580.6,Refund,Completed
TXN0128451,2024-02-20,Jelimo Rotich,0198958842,Mumo Musyoka,377331.18,sale,Failed
TXN0120108,2023-11-05,Njeri Kariuki,754805688,Gitau Akinyi,434969.86,TRANSFER,Failed
TXN0100926,16-Nov-23,Nzula Odhiambo,+254774210793,Otieno Njoroge,173539.81,Refund,Pending
TXN0108028,15/01/2024,Mumo Rotich,+254775666195,Ochieng Otieno,274764.81,Transfer,Completed
TXN0103069,27-Jun-24,Kamau Owino,0171980395,Jelimo Akinyi,174227.67,SALE,Completed
TXN0119471,10-May-23,Njoroge Kibet,0733959175,Auma Ogola,206322.83,sale,Reversed
TXN0127729,2023-01-19,Musyoka Akinyi,0780103425,Auma Ogola,33631.7,TRANSFER,Failed
TXN0104609,18-Nov-23,Koech Kariuki,759823778,Syombua Gitau,6472.46,TRANSFER,Completed
TXN0114297,2023-08-27,Otieno Njoroge,0747500417,Wachira Ndinda,87731.44,SALE,Pending
TXN0103113,8-Jun-24,Ochieng Koech,0751872899,Kioko Odhiambo,294500.46,sale,Reversed
TXN0114822,25/12/2023,Wairimu Njoroge,0121113197,Kiplangat Akinyi,203646.89,SALE,Completed
TXN0104815,2023-03-30,Nyambura Ogola,+254788335767,Kioko Koech,408145.16,TRANSFER,Reversed
TXN0122696,7-Feb-23,Odero Koech,787802629,Nyambura Mwangi,161255.4,Refund,Reversed
TXN0112393,8-Apr-23,Chepkoech Chebet,0142975095,Wairimu Mwangi,252020.51,Sale,Reversed
TXN0102186,19-Jun-24,Wachira Ndinda,+254710625190,Chepkoech Musyoka,354029.2,refund,Reversed
TXN0111905,2023-08-19,Wairimu Musyoka,+254764583272,Jelimo Wambui,252290.7,refund,Reversed
TXN0114335,2023-04-30,Mwangi Ogola,0747483845,Kiprotich Musyoka,50034.77,TRANSFER,Completed
TXN0121599,2023-07-31,Njoroge Kibet,0179765690,Onyango Owino,27411.7,SALE,Pending
TXN0118601,27/03/2023,Ndinda Ogola,716777286,Adhiambo Rotich,103977.32,Transfer,Pending
TXN0101697,27/09/2023,Koech Akinyi,771625288,Koech Odhiambo,322509.57,SALE,Pending
TXN0123079,2023-07-24,Syombua Otieno,0159007265,Muthiani Mutua,311026.31,SALE,Pending
TXN0120684,10-Apr-23,Awino Ndinda,732511304,Jelimo Otieno,387220.29,SALE,Reversed
TXN0128496,30/09/2023,Langat Rotich,0740203850,Langat Mutua,225879.45,Transfer,Completed
TXN0115164,12/09/2023,Odhiambo Ndinda,+254766538390,Akinyi Kamau,107185.14,Refund,Reversed
TXN0124725,3-Jun-24,Musyoka Mutua,+254717466064,Kiplangat Rotich,209343.01,Sale,Failed
TXN0121047,28-Oct-23,Wanjiku Ogola,771422398,Ndoti Njoroge,267617.51,sale,Pending
TXN0125066,2023-02-10,Otieno Otieno,795741741,Ndoti Mutua,115339.54,SALE,Pending
TXN0112771,7-Sep-23,Syombua Mwangi,+254744708722,Muthiani Njoroge,28792.75,Sale,Reversed
TXN0114977,18-Mar-24,Ochieng Kariuki,0781387636,Ogola Gitau,438473.43,refund,Failed
TXN0101488,28-Jun-23,Odhiambo Chebet,+254781859589,Muthiani Akinyi,146633.85,Transfer,Failed
TXN0127867,14-Oct-23,Njeri Musyoka,0129119992,Rotich Owino,266969.46,Sale,Reversed
TXN0123755,2024-04-12,Koech Wambui,0766627828,Mwangi Mwangi,3022.67,sale,Reversed
TXN0100110,27-Jan-23,Njoroge Kibet,0776505785,Owino Gitau,316831.81,SALE,Failed
TXN0116679,2023-08-19,Ochieng Kibet,743465370,Bett Odhiambo,266671.23,Transfer,Reversed
TXN0109706,24-May-23,Wairimu Ndinda,+254765233980,Kimani Rotich,210049.54,SALE,Reversed
TXN0110004,22/03/2023,Koech Odhiambo,+254741554465,Owino Ogola,428057.68,SALE,Failed
TXN0117260,2023-01-06,Njoroge Gitau,0149676621,Njeri Akinyi,413517.83,sale,Reversed
TXN0118017,2023-02-18,Akoth Kibet,+254727931485,Sang Mwangi,322641.96,TRANSFER,Completed
TXN0115077,2023-07-09,Akoth Mwangi,0126515700,Kariuki Ndinda,280187.43,SALE,Failed
TXN0125783,12/01/2023,Wanjiku Akinyi,797131714,Mwende Koech,246338.77,sale,Pending
TXN0122007,2023-09-23,Otieno Koech,0169794627,Nyambura Owino,73214.17,Refund,Reversed
TXN0119095,2023-02-23,Cherono Owino,0192737415,Chepkoech Akinyi,87840.58,Refund,Reversed
TXN0112956,16-May-24,Awino Wambui,0132555995,Odhiambo Kariuki,403703.68,Refund,Failed
TXN0123565,14-Nov-23,Mulwa Akinyi,0111678153,Njoroge Kamau,362218.8,Sale,Failed
TXN0116363,9-Jan-23,Kibet Rotich,0763867544,Ndinda Rotich,237254.42,Transfer,Reversed
TXN0104434,13-May-24,Akoth Mwangi,0198380048,Gitau Musyoka,31273.02,SALE,Completed
TXN0118940,24-Dec-23,Chepkoech Rotich,0765646377,Musyoka Mutua,444254.9,Sale,Failed
TXN0120828,2024-04-12,Mulwa Koech,0724728128,Wambui Gitau,286873.89,Sale,Pending
TXN0113108,22-May-24,Sang Mwangi,+254719799764,Mutua Akinyi,243639.24,SALE,Reversed
TXN0112368,01/04/2023,Wairimu Koech,0172588228,Chebet Rotich,78962.3,Transfer,Pending
TXN0116494,2023-09-28,Adhiambo Odhiambo,0136388513,Auma Owino,100569.57,refund,Pending
TXN0106430,07/02/2024,Sang Odhiambo,0129264843,Kibet Chebet,150130.27,SALE,Failed
TXN0114725,27-May-23,Kipchoge Ogola,+254787392746,Nyambura Kamau,24764.56,SALE,Failed
TXN0107796,06/09/2023,Kiplangat Mwangi,0134205676,Onyango Kibet,95847.72,Refund,Failed
TXN0105665,3-Nov-23,Awino Otieno,748254285,Wairimu Chebet,65952.01,Transfer,Reversed
TXN0101221,27-Mar-23,Wambui Akinyi,765745210,Kimani Odhiambo,198938.62,TRANSFER,Completed
TXN0117980,25-Jan-23,Muthiani Ogola,712552210,Chebet Koech,184085.19,Refund,Failed
TXN0104970,2024-02-23,Kioko Rotich,778486900,Odhiambo Mutua,40047.8,SALE,Completed
TXN0106851,06/02/2024,Njeri Mwangi,+254796664747,Cherono Kamau,216749.26,Transfer,Failed
TXN0102476,2023-04-21,Mumo Ndinda,0752782466,Musyoka Owino,228724.61,Sale,Pending
TXN0126442,20/02/2024,Koech Wambui,0724961693,Adhiambo Wambui,33374.86,Transfer,Pending
TXN0123680,12-Mar-23,Chebet Kibet,0183085606,Wachira Otieno,182438.31,sale,Pending
TXN0100161,2023-08-19,Cherono Odhiambo,0165902739,Mulwa Ogola,60385.03,SALE,Failed
TXN0106770,16/04/2023,Ochieng Musyoka,+254792648467,Mutua Otieno,266317.78,Transfer,Completed
TXN0106301,14/07/2023,Kibet Owino,0135651372,Bett Odhiambo,24878.99,Sale,Pending
TXN0106428,20/02/2024,Sang Kibet,761557173,Mumo Ogola,321189.15,Transfer,Failed
TXN0123624,08/02/2023,Sang Kamau,+254750595449,Kariuki Wambui,234488.86,Sale,Reversed
TXN0109148,4-Feb-23,Musyoka Njoroge,0740410181,Wachira Mwangi,176758.52,Refund,Reversed
TXN0126193,1-Feb-23,Awino Kibet,0785275453,Kiplangat Rotich,403546.11,SALE,Failed
TXN0110654,2024-02-14,Muthiani Gitau,+254724796698,Adhiambo Koech,433472.19,sale,Reversed
TXN0113748,08/02/2023,Odhiambo Otieno,0155483635,Chebet Owino,408202.34,SALE,Reversed
TXN0101462,2023-03-28,Mutua Chebet,762930570,Ochieng Ogola,259090.45,TRANSFER,Completed
TXN0125558,7-Apr-24,Ndinda Ogola,0755491904,Ndoti Musyoka,69427.02,Transfer,Completed
TXN0113749,30/11/2023,Wanjiku Mutua,0138711172,Onyango Akinyi,160589.79,Sale,Completed
TXN0121405,03/04/2024,Rotich Kibet,+254790893963,Kariuki Musyoka,419113.86,Refund,Failed
TXN0103015,2023-02-19,Odero Kamau,0754271208,Wambui Odhiambo,339552.74,TRANSFER,Pending
TXN0124585,2-Oct-23,Kimani Owino,726439028,Kiprotich Owino,440315.29,sale,Reversed
TXN0105050,2023-01-11,Odhiambo Gitau,0182502557,Onyango Ndinda,58894.42,TRANSFER,Completed
TXN0112647,07/01/2024,Chepkoech Kamau,+254765783251,Mwende Mutua,104593.55,Transfer,Pending
TXN0117050,1-Mar-24,Kibet Gitau,+254774569589,Njoroge Wambui,63447.18,refund,Completed
TXN0114954,04/03/2023,Koech Ndinda,0157131605,Auma Gitau,215401.06,SALE,Reversed
TXN0108009,2023-09-12,Jelimo Gitau,0712527533,Langat Ogola,252342.96,sale,Reversed
TXN0125611,4-Jun-23,Nzula Kariuki,725299952,Kiprotich Ogola,329309.09,Refund,Completed
TXN0102660,26/05/2023,Koech Kariuki,0737517224,Mwende Otieno,358039.65,TRANSFER,Failed
TXN0125970,4-Feb-23,Kimani Odhiambo,0775233779,Langat Ndinda,198626.7,Refund,Failed
TXN0128649,2024-01-23,Koech Owino,+254729117697,Muthiani Ogola,223390.81,TRANSFER,Completed
TXN0107869,2023-08-07,Owino Koech,+254750212180,Mutua Koech,364322.08,SALE,Failed
TXN0112599,24-Apr-23,Kioko Njoroge,+254775841453,Odero Koech,322637.98,SALE,Reversed
TXN0114835,2023-11-05,Mwangi Koech,773427387,Chebet Ogola,322887.55,sale,Completed
TXN0121759,2023-02-13,Kiplangat Gitau,+254713728254,Wairimu Odhiambo,353659.31,Sale,Completed
TXN0109370,15-May-23,Jelimo Odhiambo,764514871,Kiprotich Kariuki,292738.24,TRANSFER,Pending
TXN0125975,26/02/2024,Chepkoech Kibet,+254786281027,Njeri Owino,165230.94,TRANSFER,Pending
TXN0117791,04/01/2023,Owino Odhiambo,723620821,Akinyi Akinyi,-2022.94,sale,Failed
TXN0109133,19-Oct-23,Ndinda Gitau,0132038495,Wachira Akinyi,44968.74,Transfer,Pending
TXN0108302,2023-09-18,Ochieng Wambui,0180900678,Kipchoge Owino,306822.18,sale,Pending
TXN0115827,2023-05-09,Mwende Otieno,0113018622,Wanjiku Odhiambo,430085.68,Transfer,Failed
TXN0109861,19-Jul-23,Wachira Kariuki,795965268,Ochieng Ndinda,245972.98,Refund,Failed
TXN0128472,2023-06-17,Onyango Ndinda,+254794159091,Ndinda Koech,355136.12,refund,Reversed
TXN0117929,2024-06-12,Mutua Kamau,+254788882361,Kibet Njoroge,"KES 131,033.91",refund,Pending
TXN0115950,2023-05-10,Mwende Mutua,0135565546,Chebet Mwangi,170323.22,sale,Failed
TXN0123000,20/01/2024,Njeri Koech,0150237583,Adhiambo Rotich,92859.9,sale,Pending
TXN0126565,20-May-24,Akinyi Kibet,0191411238,Njeri Gitau,367106.8,Refund,Failed
TXN0109825,15-May-23,Muthiani Kariuki,723624304,Bett Owino,371796.42,refund,Completed
TXN0101702,7-Mar-24,Njeri Njoroge,0178509660,Owino Akinyi,6324.32,Sale,Completed
TXN0117430,2024-03-29,Akinyi Ndinda,+254774392232,Sang Njoroge,39578.69,Transfer,Pending
TXN0100120,2023-11-01,Wambui Otieno,0174995086,Nzula Ndinda,153119.65,SALE,Failed
TXN0125580,06/07/2023,Kibet Otieno,787854550,Gitau Kamau,283147.61,Transfer,Pending
TXN0127704,26-Aug-23,Chebet Rotich,0755190562,Ochieng Ogola,93407.23,refund,Completed
TXN0105336,23-Feb-23,Odhiambo Wambui,+254744987734,Kiprotich Otieno,338304.48,Sale,Reversed
TXN0116201,25-May-24,Ogola Musyoka,789294848,Wambui Kariuki,193160.2,Sale,Completed
TXN0114969,2023-11-12,Kiplangat Kariuki,+254720403050,Otieno Chebet,154799.21,Transfer,Completed
TXN0113600,03/09/2023,Ndoti Ogola,0151511545,Ndoti Koech,433676.17,Sale,Pending
TXN0125212,27/10/2023,Otieno Kamau,783437476,Nzula Kibet,10976.99,Refund,Completed
TXN0119641,10/02/2024,Chebet Rotich,+254742820674,Kioko Wambui,246060.14,SALE,Completed
TXN0117100,14-Dec-23,Mulwa Gitau,0788649729,Njoroge Rotich,76860.0,sale,Pending
TXN0111975,28/03/2024,Koech Otieno,0143607323,Akoth Mutua,325800.4,TRANSFER,Pending
TXN0101917,06/04/2023,Odhiambo Kariuki,0758693883,Langat Ogola,212702.67,Sale,Reversed
TXN0115931,2024-02-13,Kiplangat Mutua,+254746272153,Wanjiku Ogola,390866.5,Refund,Pending
TXN0101711,2023-08-31,Ndoti Ndinda,0191692490,Kiprotich Ogola,408881.26,Refund,Pending
TXN0112099,26/05/2023,Mumo Gitau,0122966764,Ndoti Njoroge,322811.88,TRANSFER,Pending
TXN0123198,2024-03-18,Adhiambo Chebet,+254786412006,Cherono Mwangi,335606.6,Refund,Failed
TXN0124356,07/01/2024,Kimani Kibet,746363659,Njeri Owino,242304.0,TRANSFER,Reversed
TXN0124460,28-Aug-23,Koech Koech,0197428760,Rotich Chebet,312120.8,Sale,Pending
TXN0114436,10/05/2023,Chebet Ndinda,+254710539152,Nyambura Kamau,54669.31,refund,Failed
TXN0129273,2023-01-29,Nzula Owino,788886089,Njoroge Odhiambo,94380.02,sale,Failed
TXN0104977,21/11/2023,Awino Koech,747102235,Mwangi Kariuki,156928.54,Transfer,Completed
TXN0103872,30-Oct-23,Ndoti Wambui,754278673,Musyoka Kamau,126960.18,refund,Pending
TXN0125782,2023-07-26,Koech Ndinda,+254774471841,Odero Kibet,423463.02,sale,Failed
TXN0113638,03/05/2024,Ndinda Ogola,0133519972,Mwangi Kibet,284205.56,Sale,Reversed
TXN0127093,16-Mar-24,Cherono Gitau,0790432000,Mwangi Wambui,422063.5,Refund,Failed
TXN0113555,26/09/2023,Awino Koech,752520498,Kibet Gitau,163191.81,SALE,Completed
TXN0128837,9-Apr-23,Odero Kibet,0799673940,Awino Musyoka,196559.67,sale,Pending
TXN0120343,7-Oct-23,Akinyi Otieno,+254764466200,Kariuki Ogola,218405.94,Transfer,Failed
TXN0116758,26-May-24,Ndinda Ogola,+254743226948,Nzula Otieno,299272.29,sale,Pending
TXN0126285,22-Jul-23,Akoth Kariuki,0785258740,Kioko Wambui,418404.99,Sale,Reversed
TXN0114859,17-Oct-23,Otieno Kariuki,798568135,Adhiambo Wambui,61041.41,SALE,Completed
TXN0123847,2024-04-11,Nzula Ogola,0777144971,Mulwa Koech,43337.69,refund,Completed
TXN0105672,05/05/2023,Nzula Njoroge,0761194643,Ochieng Otieno,251584.47,Refund,Pending
TXN0103040,12/06/2023,Owino Wambui,0160961250,Mutua Otieno,239547.99,refund,Reversed
TXN0116210,10/06/2024,Mumo Odhiambo,0795323597,Odero Ndinda,201916.46,TRANSFER,Failed
TXN0103182,21/06/2023,Njeri Njoroge,725314593,Ndinda Akinyi,384974.49,Transfer,Reversed
TXN0121859,16-Aug-23,Kariuki Musyoka,0732538866,Otieno Chebet,92405.16,SALE,Reversed
TXN0102190,24-Apr-24,Kioko Odhiambo,+254747916777,Mutua Njoroge,369774.95,refund,Failed
TXN0127360,2023-10-11,Gitau Musyoka,+254711351955,Wachira Owino,383821.84,Refund,Completed
TXN0115515,2024-04-13,Chebet Koech,0123609294,Langat Kariuki,384757.38,sale,Reversed
TXN0119191,06/11/2023,Musyoka Odhiambo,753552412,Bett Otieno,27447.13,SALE,Completed
TXN0111219,2023-12-10,Kiprotich Chebet,+254776558763,Otieno Kariuki,141329.44,Transfer,Failed
TXN0116890,2024-06-26,Cherono Rotich,0141010206,Nzula Njoroge,201371.03,Transfer,Reversed
TXN0107712,5-Apr-24,Ndoti Otieno,0176105453,Adhiambo Kamau,260010.14,SALE,Pending
TXN0106263,2023-08-09,Kamau Akinyi,0179706267,Kipchoge Chebet,368625.84,sale,Pending
TXN0118587,06/11/2023,Jelimo Ndinda,0198897702,Ogola Ndinda,325242.0,sale,Pending
TXN0108373,13-May-23,Jelimo Owino,0191370652,Akoth Ogola,17695.5,Sale,Failed
TXN0103692,12/08/2023,Odero Ndinda,759988737,Cherono Odhiambo,397615.56,sale,Reversed
TXN0119479,26-Jun-23,Owino Wambui,0758969989,Nzula Chebet,31248.18,TRANSFER,Failed
TXN0122845,13-May-24,Cherono Gitau,738112516,Owino Ndinda,246691.63,Transfer,Completed
TXN0112606,10-Mar-23,Nyambura Gitau,742478069,Musyoka Koech,391077.48,SALE,Pending
TXN0120780,24-Mar-23,Akoth Mutua,782355425,Chebet Kamau,103167.6,TRANSFER,Reversed
TXN0121210,14/08/2023,Njoroge Kamau,+254714588465,Ndinda Njoroge,351717.09,sale,Completed
TXN0122504,4-Feb-23,Kamau Koech,780774839,Ogola Kamau,38920.59,Sale,Failed
TXN0112466,21-May-24,Auma Ogola,+254729249279,Wambui Ogola,290106.48,Transfer,Pending
TXN0124147,22/09/2023,Onyango Mutua,0738323314,Mutua Wambui,132831.31,Refund,Reversed
TXN0121827,2023-04-27,Koech Gitau,0110434935,Kibet Ogola,101955.62,Sale,Completed
TXN0111807,2023-02-15,Syombua Chebet,+254768222600,Awino Kariuki,368710.86,sale,Failed
TXN0117259,20-Feb-24,Kimani Gitau,0755298981,Bett Njoroge,173631.67,sale,Completed
TXN0127147,2024-04-17,Ndinda Odhiambo,0789696279,Langat Wambui,143536.41,sale,Completed
TXN0127821,21/10/2023,Kioko Gitau,0161034270,Otieno Ogola,234310.63,refund,Failed
TXN0107178,21-Jun-24,Wachira Koech,743466735,Nzula Otieno,290309.33,sale,Failed
TXN0125390,7-May-24,Muthiani Gitau,+254742591881,Mumo Mutua,225595.95,Transfer,Reversed
TXN0110688,31-Mar-23,Wairimu Musyoka,+254795311180,Cherono Odhiambo,215763.61,Transfer,Completed
TXN0105648,01/07/2023,Wairimu Odhiambo,0795966969,Gitau Musyoka,135522.11,sale,Failed
TXN0105430,30/10/2023,Ndoti Musyoka,0798273487,Odhiambo Kibet,47349.41,Sale,Completed
TXN0105379,16/09/2023,Wairimu Otieno,+254769481239,Mulwa Wambui,318539.27,refund,Reversed
TXN0123004,2024-02-09,Onyango Mwangi,0122110537,Ogola Kariuki,181912.53,sale,Pending
TXN0102164,2023-08-22,Kamau Kamau,+254799176791,Bett Wambui,196649.98,Transfer,Pending
TXN0103284,2024-02-04,Kipchoge Akinyi,0147891233,Mwangi Otieno,195670.73,Refund,Pending
TXN0107551,6-Apr-23,Auma Chebet,+254745552273,Njeri Gitau,385702.9,SALE,Failed
TXN0119827,24-Mar-23,Ndinda Kariuki,771823140,Wambui Mutua,108540.69,Transfer,Pending
TXN0127402,31-Dec-23,Njeri Akinyi,+254776958101,Bett Mutua,246300.93,Sale,Reversed
TXN0108206,21/02/2023,Njeri Ndinda,0776144010,Ndinda Koech,-1708.83,TRANSFER,Reversed
TXN0123891,1-Mar-24,Kimani Mutua,0741843550,Chebet Otieno,163625.94,sale,Failed
TXN0126182,15-May-24,Wachira Koech,0156766994,Kioko Ndinda,236781.8,refund,Failed
TXN0119205,10/09/2023,Njeri Njoroge,+254749310657,Njoroge Wambui,207130.27,Refund,Pending
TXN0116287,03/02/2024,Nzula Ndinda,0786689233,Odhiambo Koech,28126.43,refund,Reversed
TXN0104086,9-Jan-23,Kamau Musyoka,+254741630450,Ndoti Kariuki,332384.47,Sale,Pending
TXN0120385,28-Apr-23,Chebet Kamau,0128494286,Awino Akinyi,186756.36,Refund,Completed
TXN0122730,2023-05-05,Langat Kariuki,781812481,Akinyi Kariuki,400917.61,Sale,Failed
TXN0101940,2024-02-27,Kamau Wambui,751493280,Ochieng Gitau,-2188.12,SALE,Completed
TXN0107687,2023-09-19,Chebet Mutua,0792526849,Mumo Ndinda,428215.56,TRANSFER,Pending
TXN0105390,2023-02-17,Ndoti Gitau,0110801571,Jelimo Gitau,103025.44,Transfer,Completed
TXN0103665,12/10/2023,Kiplangat Chebet,0799358692,Kamau Ndinda,83866.35,SALE,Completed
TXN0115780,22/03/2023,Ndinda Kibet,+254751946808,Akoth Musyoka,374754.64,Sale,Completed
TXN0101881,07/04/2024,Nzula Kamau,752887074,Owino Musyoka,"KES 364,907.79",TRANSFER,Failed
TXN0120857,08/05/2023,Mwende Owino,0175473097,Syombua Koech,420108.41,SALE,Pending
TXN0113065,14/04/2024,Kiprotich Rotich,0769911364,Mutua Njoroge,354312.52,sale,Reversed
TXN0100793,08/09/2023,Kariuki Akinyi,760612361,Koech Mwangi,293776.0,Refund,Completed
TXN0115988,20-Jun-23,Ogola Owino,720781502,Wachira Koech,346034.35,refund,Reversed
TXN0107889,21-Jun-23,Mwangi Kibet,714733377,Njeri Mutua,343592.17,SALE,Reversed
TXN0118027,7-Feb-24,Jelimo Wambui,+254767588274,Kiprotich Ogola,29651.39,TRANSFER,Pending
TXN0123123,18-Jun-24,Musyoka Akinyi,0136023504,Njeri Owino,108837.67,refund,Completed
TXN0106690,26/10/2023,Chepkoech Kamau,799187631,Bett Akinyi,99743.17,sale,Pending
TXN0105855,2023-03-13,Odhiambo Wambui,0798745698,Njeri Gitau,339821.03,Refund,Pending
TXN0117478,04/04/2023,Nzula Njoroge,0718839878,Otieno Ogola,372537.41,Sale,Completed
TXN0107243,15-Jan-23,Awino Odhiambo,0157982660,Kibet Musyoka,293134.23,sale,Failed
TXN0127054,14/04/2024,Gitau Chebet,788447568,Njoroge Akinyi,399612.47,Sale,Completed
TXN0127932,2023-02-25,Gitau Owino,+254743784232,Auma Musyoka,106091.42,Refund,Reversed
TXN0129628,17-Sep-23,Awino Njoroge,+254778775752,Langat Otieno,31046.25,sale,Pending
TXN0122198,27/03/2024,Jelimo Owino,+254746387696,Akoth Mutua,309366.15,SALE,Pending
TXN0106778,19-Sep-23,Bett Mutua,+254729714489,Mwende Ndinda,346384.61,SALE,Completed
TXN0112012,28-Aug-23,Otieno Mutua,0760501677,Syombua Chebet,29456.18,sale,Pending
TXN0119356,2023-03-30,Wambui Owino,+254789859629,Akoth Koech,165786.54,sale,Pending
TXN0105491,2023-01-30,Odero Mutua,+254731975217,Muthiani Musyoka,383488.95,TRANSFER,Pending
TXN0102059,23/04/2023,Muthiani Chebet,0197216300,Mulwa Owino,9244.22,SALE,Failed
TXN0110619,2024-03-24,Wambui Musyoka,+254747567956,Kioko Odhiambo,115989.48,refund,Failed
TXN0106914,2024-03-24,Chepkoech Ogola,766691497,Kamau Chebet,209762.31,Transfer,Completed
TXN0102763,17/11/2023,Kibet Rotich,742370677,Bett Ogola,125325.58,SALE,Reversed
TXN0108657,07/02/2023,Kibet Ogola,730863565,Koech Ndinda,96197.66,SALE,Reversed
TXN0123049,20/12/2023,Odhiambo Chebet,+254745545655,Nzula Otieno,240395.13,refund,Failed
TXN0100636,2023-10-25,Mwende Mutua,+254771414985,Nyambura Chebet,378700.0,refund,Reversed
TXN0107765,2023-03-22,Ogola Njoroge,0795405702,Adhiambo Ndinda,14418.36,Sale,Failed
TXN0108188,27-Mar-24,Kipchoge Otieno,0159546051,Musyoka Kibet,380629.48,Transfer,Completed
TXN0103144,10-Mar-23,Nyambura Owino,0197464128,Mwende Gitau,287634.47,refund,Failed
TXN0104881,2-Oct-23,Ogola Kamau,751167943,Kibet Kamau,139741.21,TRANSFER,Reversed
